State_UT_Code,District_Code,education_index,employment_rate,unemployment_rate,skill_rate,informal_rate,count,sector_share_A_Agriculture,sector_share_B_Mining,sector_share_C_Manufacturing,sector_share_D_Electricity,sector_share_E_Water_Waste,sector_share_F_Construction,sector_share_G_Trade,sector_share_H_Transport,sector_share_I_Accommodation,sector_share_J_Information,sector_share_K_Finance,sector_share_L_RealEstate,sector_share_M_Professional,sector_share_N_Admin,sector_share_O_Public,sector_share_P_Education,sector_share_Q_Health,sector_share_R_Arts,sector_share_S_OtherServices,sector_share_T_Households,sector_share_Unknown,State
9,58,5.763195435092725,0.24964336661911554,0.012838801711840228,0.6690442225392297,0.07417974322396577,701,0.09557774607703282,0.0,0.008559201141226819,0.0,0.0014265335235378032,0.06276747503566334,0.047075606276747506,0.005706134094151213,0.0042796005706134095,0.0014265335235378032,0.0,0.0,0.0014265335235378032,0.0028530670470756064,0.0028530670470756064,0.007132667617689016,0.0,0.0,0.008559201141226819,0.0,0.7503566333808844,Uttar Pradesh
9,59,5.621722846441948,0.24094881398252185,0.008739076154806492,0.6629213483146067,0.09113607990012484,801,0.09113607990012484,0.0,0.01373283395755306,0.0,0.0012484394506866417,0.049937578027465665,0.05118601747815231,0.006242197253433208,0.0024968789013732834,0.0,0.0012484394506866417,0.0,0.0024968789013732834,0.0012484394506866417,0.0012484394506866417,0.004993757802746567,0.0012484394506866417,0.0,0.012484394506866416,0.0,0.7590511860174781,Uttar Pradesh
9,60,5.414466130884041,0.3168771526980482,0.009184845005740528,0.6991963260619977,0.09414466130884042,871,0.18025258323765786,0.0,0.011481056257175661,0.0,0.0,0.08955223880597014,0.01951779563719862,0.0057405281285878304,0.001148105625717566,0.0,0.0,0.0,0.002296211251435132,0.0,0.0,0.002296211251435132,0.0,0.002296211251435132,0.002296211251435132,0.0,0.6831228473019518,Uttar Pradesh
9,61,5.744318181818182,0.3125,0.017045454545454544,0.7116477272727273,0.08806818181818182,704,0.10227272727272728,0.0,0.06818181818181818,0.0,0.011363636363636364,0.056818181818181816,0.029829545454545456,0.011363636363636364,0.009943181818181818,0.0014204545454545455,0.0,0.0,0.0014204545454545455,0.005681818181818182,0.002840909090909091,0.008522727272727272,0.0,0.0,0.002840909090909091,0.0,0.6875,Uttar Pradesh
9,62,5.132169576059851,0.2942643391521197,0.0024937655860349127,0.6758104738154613,0.10224438902743142,401,0.11471321695760599,0.0,0.014962593516209476,0.0,0.0024937655860349127,0.08229426433915212,0.04239401496259352,0.0024937655860349127,0.0199501246882793,0.0024937655860349127,0.0,0.0,0.0,0.0,0.004987531172069825,0.0024937655860349127,0.0,0.0,0.004987531172069825,0.0,0.7057356608478803,Uttar Pradesh
9,63,5.821739130434783,0.266304347826087,0.003260869565217391,0.7152173913043478,0.10326086956521739,920,0.10326086956521739,0.0,0.007608695652173913,0.0,0.0,0.0967391304347826,0.03260869565217391,0.004347826086956522,0.008695652173913044,0.0,0.0,0.0,0.003260869565217391,0.0,0.0,0.004347826086956522,0.002173913043478261,0.0,0.003260869565217391,0.0,0.7336956521739131,Uttar Pradesh
9,64,5.928251121076233,0.3183856502242152,0.014947683109118086,0.6831091180866966,0.08669656203288491,669,0.14798206278026907,0.0,0.013452914798206279,0.0,0.0,0.07473841554559044,0.03587443946188341,0.01195814648729447,0.007473841554559043,0.0,0.0014947683109118087,0.0,0.0,0.0,0.01195814648729447,0.007473841554559043,0.0029895366218236174,0.0,0.0029895366218236174,0.0,0.6816143497757847,Uttar Pradesh
9,65,6.004739336492891,0.3175355450236967,0.009478672985781991,0.6445497630331753,0.11374407582938388,211,0.13744075829383887,0.0,0.0,0.0,0.0,0.08056872037914692,0.023696682464454975,0.018957345971563982,0.009478672985781991,0.0,0.0,0.0,0.009478672985781991,0.0,0.004739336492890996,0.014218009478672985,0.004739336492890996,0.0,0.014218009478672985,0.0,0.6824644549763034,Uttar Pradesh
9,66,5.970858895705521,0.294478527607362,0.02607361963190184,0.6779141104294478,0.1058282208588957,652,0.04447852760736196,0.0,0.04754601226993865,0.0015337423312883436,0.0015337423312883436,0.06441717791411043,0.06595092024539877,0.03067484662576687,0.007668711656441718,0.0015337423312883436,0.0015337423312883436,0.0,0.003067484662576687,0.0015337423312883436,0.004601226993865031,0.004601226993865031,0.003067484662576687,0.0,0.010736196319018405,0.0,0.7055214723926381,Uttar Pradesh
9,67,5.171003717472119,0.26394052044609667,0.011152416356877323,0.6431226765799256,0.10408921933085502,269,0.07434944237918216,0.0,0.03717472118959108,0.0,0.0,0.07063197026022305,0.05947955390334572,0.0037174721189591076,0.0037174721189591076,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0037174721189591076,0.0037174721189591076,0.7360594795539034,Uttar Pradesh
9,68,6.409168081494058,0.3157894736842105,0.01867572156196944,0.7249575551782682,0.1307300509337861,589,0.0933786078098472,0.0,0.035653650254668934,0.0,0.0,0.09847198641765705,0.042444821731748725,0.010186757215619695,0.001697792869269949,0.001697792869269949,0.0,0.0,0.001697792869269949,0.001697792869269949,0.0,0.001697792869269949,0.008488964346349746,0.0050933786078098476,0.010186757215619695,0.003395585738539898,0.6842105263157895,Uttar Pradesh
9,69,5.3603238866396765,0.29554655870445345,0.024291497975708502,0.6396761133603239,0.13360323886639677,247,0.10931174089068826,0.0,0.012145748987854251,0.044534412955465584,0.0,0.08906882591093117,0.024291497975708502,0.004048582995951417,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048582995951417,0.0,0.7044534412955465,Uttar Pradesh
9,70,5.595505617977528,0.35730337078651686,0.008988764044943821,0.647191011235955,0.08764044943820225,445,0.2247191011235955,0.0,0.011235955056179775,0.0,0.0,0.02247191011235955,0.038202247191011236,0.01348314606741573,0.020224719101123594,0.0,0.0022471910112359553,0.0,0.0,0.0,0.0044943820224719105,0.011235955056179775,0.0,0.0022471910112359553,0.0044943820224719105,0.0022471910112359553,0.6426966292134831,Uttar Pradesh
9,71,6.2896174863387975,0.3469945355191257,0.00546448087431694,0.6557377049180327,0.060109289617486336,366,0.15846994535519127,0.0,0.03551912568306011,0.0,0.00273224043715847,0.01639344262295082,0.04918032786885246,0.01366120218579235,0.01092896174863388,0.00819672131147541,0.0,0.00273224043715847,0.00273224043715847,0.00819672131147541,0.00546448087431694,0.01366120218579235,0.0,0.00546448087431694,0.00273224043715847,0.01092896174863388,0.6530054644808743,Uttar Pradesh
9,72,6.656050955414012,0.3885350318471338,0.01592356687898089,0.7261146496815286,0.10828025477707007,314,0.14968152866242038,0.0,0.06050955414012739,0.0031847133757961785,0.0031847133757961785,0.01592356687898089,0.09554140127388536,0.012738853503184714,0.0031847133757961785,0.0031847133757961785,0.0,0.0031847133757961785,0.0,0.0,0.01592356687898089,0.01592356687898089,0.006369426751592357,0.0,0.0,0.0,0.6114649681528662,Uttar Pradesh
9,73,6.4919499105545615,0.3363148479427549,0.012522361359570662,0.7334525939177102,0.12701252236135957,559,0.09302325581395349,0.0,0.07334525939177101,0.0,0.0035778175313059034,0.03935599284436494,0.04830053667262969,0.02146690518783542,0.008944543828264758,0.005366726296958855,0.0017889087656529517,0.0017889087656529517,0.005366726296958855,0.005366726296958855,0.007155635062611807,0.008944543828264758,0.0,0.0,0.012522361359570662,0.0,0.6636851520572451,Uttar Pradesh
9,74,4.948979591836735,0.2653061224489796,0.0029154518950437317,0.6909620991253644,0.061224489795918366,686,0.14285714285714285,0.0,0.02478134110787172,0.0,0.0,0.033527696793002916,0.027696793002915453,0.008746355685131196,0.004373177842565598,0.0,0.0,0.0014577259475218659,0.0014577259475218659,0.008746355685131196,0.0014577259475218659,0.0058309037900874635,0.0014577259475218659,0.0,0.0029154518950437317,0.0,0.7346938775510204,Uttar Pradesh
9,75,5.1923076923076925,0.2692307692307692,0.01098901098901099,0.7142857142857143,0.09340659340659341,182,0.13736263736263737,0.0,0.02197802197802198,0.0,0.0,0.04945054945054945,0.03296703296703297,0.016483516483516484,0.0,0.0,0.0,0.0,0.0,0.0,0.005494505494505495,0.005494505494505495,0.0,0.0,0.0,0.0,0.7307692307692307,Uttar Pradesh
10,1,5.770534550195567,0.2685788787483703,0.005215123859191656,0.7288135593220338,0.09908735332464146,767,0.09256844850065189,0.0,0.03259452411994785,0.0,0.001303780964797914,0.07301173402868318,0.024771838331160364,0.011734028683181226,0.0,0.002607561929595828,0.002607561929595828,0.0,0.003911342894393742,0.002607561929595828,0.002607561929595828,0.005215123859191656,0.001303780964797914,0.0,0.010430247718383311,0.001303780964797914,0.7314211212516297,Bihar
10,2,5.549418604651163,0.28924418604651164,0.00436046511627907,0.6715116279069767,0.09883720930232558,688,0.10901162790697674,0.0,0.02180232558139535,0.0,0.0,0.06686046511627906,0.04796511627906977,0.011627906976744186,0.0014534883720930232,0.0029069767441860465,0.0,0.0,0.0014534883720930232,0.0,0.0014534883720930232,0.010174418604651164,0.00436046511627907,0.0,0.00872093023255814,0.0014534883720930232,0.7107558139534884,Bihar
10,3,4.50828729281768,0.26519337016574585,0.011049723756906077,0.6740331491712708,0.08287292817679558,181,0.09944751381215469,0.0,0.03314917127071823,0.0,0.0055248618784530384,0.0718232044198895,0.027624309392265192,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011049723756906077,0.0,0.7348066298342542,Bihar
10,4,5.3023255813953485,0.2219873150105708,0.016913319238900635,0.6596194503171248,0.06765327695560254,946,0.07610993657505286,0.0,0.014799154334038054,0.0,0.0,0.04334038054968287,0.048625792811839326,0.006342494714587738,0.0021141649048625794,0.0,0.0010570824524312897,0.0,0.0021141649048625794,0.0021141649048625794,0.0010570824524312897,0.014799154334038054,0.0021141649048625794,0.0021141649048625794,0.004228329809725159,0.0010570824524312897,0.7780126849894292,Bihar
10,5,5.776735459662289,0.24577861163227016,0.006566604127579738,0.7307692307692307,0.05347091932457786,1066,0.14165103189493433,0.0,0.009380863039399626,0.0,0.0,0.04971857410881801,0.017823639774859287,0.004690431519699813,0.0075046904315197,0.0,0.0009380863039399625,0.0,0.0,0.0,0.0028142589118198874,0.0075046904315197,0.001876172607879925,0.0,0.0009380863039399625,0.0009380863039399625,0.7542213883677298,Bihar
10,6,4.860158311345646,0.31926121372031663,0.010554089709762533,0.6437994722955145,0.08179419525065963,379,0.17150395778364116,0.0,0.013192612137203167,0.0,0.0,0.047493403693931395,0.03430079155672823,0.0158311345646438,0.0079155672823219,0.0,0.0,0.0,0.0,0.0,0.005277044854881266,0.018469656992084433,0.002638522427440633,0.0,0.002638522427440633,0.0,0.6807387862796834,Bihar
10,7,5.098786828422877,0.30849220103986136,0.006932409012131715,0.6447140381282496,0.08665511265164645,577,0.15771230502599654,0.0,0.01733102253032929,0.0,0.0,0.045060658578856154,0.03466204506065858,0.010398613518197574,0.010398613518197574,0.0,0.0034662045060658577,0.0,0.0,0.005199306759098787,0.0017331022530329288,0.006932409012131715,0.005199306759098787,0.0,0.005199306759098787,0.005199306759098787,0.6915077989601387,Bihar
10,8,5.631229235880399,0.33554817275747506,0.03322259136212625,0.7242524916943521,0.11960132890365449,301,0.11295681063122924,0.0,0.029900332225913623,0.0,0.0,0.0664451827242525,0.05647840531561462,0.016611295681063124,0.016611295681063124,0.0,0.006644518272425249,0.0,0.0,0.0,0.006644518272425249,0.013289036544850499,0.0,0.0,0.006644518272425249,0.0033222591362126247,0.6644518272425249,Bihar
10,9,6.097916666666666,0.31666666666666665,0.010416666666666666,0.69375,0.08958333333333333,480,0.11875,0.0,0.020833333333333332,0.0,0.0020833333333333333,0.03958333333333333,0.05,0.025,0.0020833333333333333,0.004166666666666667,0.004166666666666667,0.0,0.0020833333333333333,0.0,0.0020833333333333333,0.022916666666666665,0.010416666666666666,0.0020833333333333333,0.004166666666666667,0.00625,0.6833333333333333,Bihar
10,10,5.683409436834094,0.3165905631659056,0.0228310502283105,0.6971080669710806,0.1004566210045662,657,0.1400304414003044,0.0,0.0121765601217656,0.0,0.0030441400304414,0.0502283105022831,0.045662100456621,0.0182648401826484,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0060882800608828,0.0136986301369863,0.0106544901065449,0.0015220700152207,0.0106544901065449,0.0030441400304414,0.6834094368340944,Bihar
10,11,5.440140845070423,0.3380281690140845,0.007042253521126761,0.6654929577464789,0.10211267605633803,284,0.2112676056338028,0.0,0.014084507042253521,0.0035211267605633804,0.0,0.035211267605633804,0.02464788732394366,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.02464788732394366,0.0,0.0,0.0035211267605633804,0.0,0.6619718309859155,Bihar
10,12,5.555555555555555,0.373015873015873,0.015873015873015872,0.6825396825396826,0.08333333333333333,252,0.20238095238095238,0.0,0.023809523809523808,0.0,0.0,0.05952380952380952,0.03571428571428571,0.015873015873015872,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.023809523809523808,0.003968253968253968,0.0,0.0,0.0,0.626984126984127,Bihar
10,13,6.133971291866029,0.24880382775119617,0.011164274322169059,0.7320574162679426,0.0733652312599681,627,0.08293460925039872,0.0,0.014354066985645933,0.0,0.003189792663476874,0.05422647527910686,0.03189792663476874,0.019138755980861243,0.007974481658692184,0.001594896331738437,0.007974481658692184,0.0,0.001594896331738437,0.001594896331738437,0.001594896331738437,0.012759170653907496,0.001594896331738437,0.0,0.004784688995215311,0.001594896331738437,0.7511961722488039,Bihar
10,14,5.536041939711665,0.28833551769331583,0.003931847968545216,0.7116644823066841,0.08781127129750983,763,0.10747051114023591,0.0,0.02490170380078637,0.0,0.001310615989515072,0.04980340760157274,0.04193971166448231,0.027522935779816515,0.002621231979030144,0.001310615989515072,0.002621231979030144,0.001310615989515072,0.001310615989515072,0.003931847968545216,0.001310615989515072,0.00655307994757536,0.002621231979030144,0.001310615989515072,0.002621231979030144,0.007863695937090432,0.7116644823066841,Bihar
10,15,5.30214424951267,0.2475633528265107,0.007797270955165692,0.6686159844054581,0.07797270955165692,513,0.10721247563352826,0.0,0.01364522417153996,0.0,0.0,0.056530214424951264,0.02729044834307992,0.01364522417153996,0.001949317738791423,0.0,0.0,0.0,0.001949317738791423,0.005847953216374269,0.001949317738791423,0.009746588693957114,0.003898635477582846,0.0,0.003898635477582846,0.0,0.7524366471734892,Bihar
10,16,5.680851063829787,0.2624113475177305,0.015957446808510637,0.6365248226950354,0.08156028368794327,564,0.0975177304964539,0.0,0.01950354609929078,0.0,0.0,0.07801418439716312,0.040780141843971635,0.010638297872340425,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0017730496453900709,0.0070921985815602835,0.0,0.0,0.005319148936170213,0.0,0.7375886524822695,Bihar
10,17,5.645512239347235,0.27923844061650044,0.011786038077969175,0.6953762466001813,0.09338168631006347,1103,0.11604714415231188,0.0,0.015412511332728921,0.0,0.0,0.0770625566636446,0.02629193109700816,0.02085222121486854,0.005439709882139619,0.0027198549410698096,0.0,0.0,0.0,0.0,0.0,0.005439709882139619,0.0027198549410698096,0.0,0.005439709882139619,0.001813236627379873,0.7207615593834995,Bihar
10,18,6.277310924369748,0.30084033613445377,0.011764705882352941,0.719327731092437,0.12100840336134454,595,0.0773109243697479,0.0,0.013445378151260505,0.0,0.0033613445378151263,0.08235294117647059,0.043697478991596636,0.0453781512605042,0.0033613445378151263,0.0,0.0,0.0,0.0016806722689075631,0.005042016806722689,0.0033613445378151263,0.013445378151260505,0.0033613445378151263,0.0016806722689075631,0.0033613445378151263,0.0,0.6991596638655462,Bihar
10,19,5.6641386782231855,0.27410617551462624,0.011917659804983749,0.7053087757313109,0.11484290357529794,923,0.10509209100758396,0.0,0.02600216684723727,0.0,0.0010834236186348862,0.050920910075839654,0.035752979414951244,0.007583965330444204,0.00866738894907909,0.0021668472372697724,0.0,0.0,0.0032502708559046588,0.0032502708559046588,0.009750812567713976,0.00866738894907909,0.0010834236186348862,0.0,0.010834236186348862,0.0,0.7258938244853738,Bihar
10,20,6.02054794520548,0.2482876712328767,0.010273972602739725,0.6832191780821918,0.10616438356164383,584,0.05136986301369863,0.0,0.017123287671232876,0.0017123287671232876,0.0,0.07363013698630137,0.04794520547945205,0.017123287671232876,0.010273972602739725,0.0,0.003424657534246575,0.0,0.0017123287671232876,0.0,0.005136986301369863,0.005136986301369863,0.0017123287671232876,0.0,0.011986301369863013,0.0,0.7517123287671232,Bihar
10,21,5.367058823529412,0.3388235294117647,0.01647058823529412,0.691764705882353,0.11529411764705882,425,0.17176470588235293,0.0,0.018823529411764704,0.0,0.0,0.07764705882352942,0.018823529411764704,0.01647058823529412,0.002352941176470588,0.0,0.0,0.0,0.0,0.004705882352941176,0.004705882352941176,0.011764705882352941,0.002352941176470588,0.0,0.002352941176470588,0.007058823529411765,0.6611764705882353,Bihar
10,22,6.245378151260504,0.2823529411764706,0.031932773109243695,0.6941176470588235,0.10252100840336134,595,0.0773109243697479,0.0,0.01680672268907563,0.0,0.0,0.05042016806722689,0.05714285714285714,0.015126050420168067,0.011764705882352941,0.0033613445378151263,0.005042016806722689,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0.0033613445378151263,0.01680672268907563,0.0033613445378151263,0.0016806722689075631,0.0067226890756302525,0.005042016806722689,0.7176470588235294,Bihar
10,23,4.892448512585812,0.2402745995423341,0.011441647597254004,0.6338672768878718,0.08695652173913043,437,0.12128146453089245,0.0,0.006864988558352402,0.0,0.0,0.08237986270022883,0.011441647597254004,0.004576659038901602,0.0,0.0,0.002288329519450801,0.0,0.0,0.0,0.002288329519450801,0.006864988558352402,0.0,0.0,0.002288329519450801,0.0,0.7597254004576659,Bihar
10,24,6.791666666666667,0.2708333333333333,0.036458333333333336,0.6640625,0.09375,384,0.0390625,0.0,0.028645833333333332,0.0,0.0,0.057291666666666664,0.0625,0.015625,0.0026041666666666665,0.005208333333333333,0.005208333333333333,0.0,0.010416666666666666,0.010416666666666666,0.005208333333333333,0.020833333333333332,0.0026041666666666665,0.0,0.0,0.005208333333333333,0.7291666666666666,Bihar
10,25,4.92,0.29454545454545455,0.01818181818181818,0.6836363636363636,0.10181818181818182,275,0.17454545454545456,0.0,0.0,0.0,0.0,0.07272727272727272,0.01818181818181818,0.0,0.007272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.014545454545454545,0.007272727272727273,0.0,0.0,0.0,0.7054545454545454,Bihar
10,26,5.671328671328672,0.27972027972027974,0.02097902097902098,0.6678321678321678,0.06993006993006994,286,0.09090909090909091,0.0,0.03146853146853147,0.0,0.006993006993006993,0.045454545454545456,0.06993006993006994,0.0034965034965034965,0.01048951048951049,0.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.7202797202797203,Bihar
10,27,5.0519480519480515,0.2792207792207792,0.024675324675324677,0.6220779220779221,0.08961038961038961,770,0.0987012987012987,0.0,0.015584415584415584,0.0,0.0,0.04415584415584416,0.05454545454545454,0.016883116883116882,0.014285714285714285,0.0,0.0025974025974025974,0.0,0.0,0.0025974025974025974,0.0025974025974025974,0.003896103896103896,0.0012987012987012987,0.0,0.016883116883116882,0.005194805194805195,0.7207792207792207,Bihar
10,28,6.814854111405835,0.2774535809018568,0.029708222811671087,0.7023872679045093,0.1103448275862069,1885,0.04190981432360743,0.0005305039787798408,0.016976127320954906,0.0,0.0010610079575596816,0.04403183023872679,0.0843501326259947,0.021750663129973476,0.004774535809018567,0.002652519893899204,0.003183023872679045,0.0,0.003713527851458886,0.009549071618037135,0.002652519893899204,0.013262599469496022,0.00636604774535809,0.0,0.015915119363395226,0.004774535809018567,0.7225464190981432,Bihar
10,29,5.7982326951399115,0.3284241531664212,0.004418262150220913,0.6524300441826215,0.08541973490427099,679,0.1487481590574374,0.0,0.010309278350515464,0.0,0.0014727540500736377,0.042709867452135494,0.045655375552282766,0.016200294550810016,0.004418262150220913,0.0029455081001472753,0.0029455081001472753,0.0,0.0,0.007363770250368188,0.008836524300441826,0.020618556701030927,0.0,0.0,0.014727540500736377,0.0014727540500736377,0.6715758468335787,Bihar
10,30,5.671974522292993,0.31210191082802546,0.0,0.6719745222929936,0.0732484076433121,314,0.19745222929936307,0.0,0.0031847133757961785,0.0,0.0,0.03503184713375796,0.03821656050955414,0.01592356687898089,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0031847133757961785,0.0031847133757961785,0.0031847133757961785,0.0,0.0031847133757961785,0.0031847133757961785,0.6878980891719745,Bihar
10,31,3.8870056497175143,0.2514124293785311,0.005649717514124294,0.556497175141243,0.09887005649717515,354,0.11864406779661017,0.0,0.002824858757062147,0.0,0.0,0.05084745762711865,0.03954802259887006,0.02824858757062147,0.0,0.0,0.002824858757062147,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.002824858757062147,0.0,0.748587570621469,Bihar
10,32,5.63419689119171,0.27357512953367874,0.010362694300518135,0.6528497409326425,0.09326424870466321,965,0.09533678756476684,0.0,0.004145077720207254,0.0,0.0010362694300518134,0.05906735751295337,0.06839378238341969,0.015544041450777202,0.0031088082901554403,0.0010362694300518134,0.0,0.0,0.0010362694300518134,0.002072538860103627,0.0,0.00932642487046632,0.004145077720207254,0.0,0.0062176165803108805,0.0031088082901554403,0.7264248704663212,Bihar
10,33,6.044072948328267,0.24924012158054712,0.0182370820668693,0.668693009118541,0.07446808510638298,658,0.08358662613981763,0.0,0.0060790273556231,0.0,0.0,0.06534954407294832,0.06382978723404255,0.00303951367781155,0.00303951367781155,0.0,0.001519756838905775,0.0,0.0,0.0060790273556231,0.0,0.0060790273556231,0.001519756838905775,0.0,0.007598784194528876,0.001519756838905775,0.7507598784194529,Bihar
10,34,6.545562130177514,0.2378698224852071,0.02603550295857988,0.6875739644970414,0.06982248520710059,845,0.04378698224852071,0.0,0.010650887573964497,0.0,0.008284023668639054,0.03431952662721893,0.09349112426035502,0.015384615384615385,0.005917159763313609,0.0,0.002366863905325444,0.0,0.002366863905325444,0.0,0.0035502958579881655,0.010650887573964497,0.0,0.0,0.004733727810650888,0.002366863905325444,0.762130177514793,Bihar
10,35,5.178362573099415,0.25146198830409355,0.011695906432748537,0.652046783625731,0.06432748538011696,342,0.1608187134502924,0.0,0.0029239766081871343,0.0,0.0,0.049707602339181284,0.017543859649122806,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0029239766081871343,0.7485380116959064,Bihar
10,36,5.077972709551657,0.32748538011695905,0.025341130604288498,0.6705653021442495,0.08771929824561403,513,0.10331384015594541,0.0,0.08187134502923976,0.0,0.0,0.05847953216374269,0.023391812865497075,0.025341130604288498,0.005847953216374269,0.0,0.0,0.0,0.001949317738791423,0.0,0.005847953216374269,0.009746588693957114,0.005847953216374269,0.0,0.005847953216374269,0.0,0.672514619883041,Bihar
10,37,5.542168674698795,0.24497991967871485,0.008032128514056224,0.7068273092369478,0.08835341365461848,249,0.18875502008032127,0.0,0.0,0.0,0.0,0.020080321285140562,0.020080321285140562,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0.004016064257028112,0.0,0.0,0.7550200803212851,Bihar
10,38,4.972413793103448,0.2,0.027586206896551724,0.6,0.04827586206896552,145,0.09655172413793103,0.0,0.0,0.0,0.0,0.041379310344827586,0.04827586206896552,0.006896551724137931,0.006896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,Bihar
11,3,9.347826086956522,0.4782608695652174,0.036231884057971016,0.8333333333333334,0.06521739130434782,138,0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.050724637681159424,0.10144927536231885,0.028985507246376812,0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.0,0.12318840579710146,0.09420289855072464,0.014492753623188406,0.007246376811594203,0.028985507246376812,0.0,0.5217391304347826,Sikkim
11,4,9.02230971128609,0.48031496062992124,0.01968503937007874,0.7900262467191601,0.1194225721784777,762,0.0013123359580052493,0.0,0.051181102362204724,0.003937007874015748,0.0,0.03280839895013123,0.09711286089238845,0.04068241469816273,0.04199475065616798,0.005249343832020997,0.014435695538057743,0.0,0.003937007874015748,0.011811023622047244,0.07874015748031496,0.03674540682414698,0.026246719160104987,0.015748031496062992,0.011811023622047244,0.006561679790026247,0.5196850393700787,Sikkim
11,5,6.82089552238806,0.6716417910447762,0.022388059701492536,0.7611940298507462,0.08955223880597014,134,0.30597014925373134,0.0,0.0,0.007462686567164179,0.0,0.07462686567164178,0.029850746268656716,0.05970149253731343,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.09701492537313433,0.05970149253731343,0.022388059701492536,0.007462686567164179,0.0,0.0,0.3283582089552239,Sikkim
11,6,7.174496644295302,0.610738255033557,0.013422818791946308,0.7919463087248322,0.040268456375838924,149,0.2550335570469799,0.0,0.0,0.006711409395973154,0.0,0.013422818791946308,0.040268456375838924,0.04697986577181208,0.04697986577181208,0.0,0.006711409395973154,0.0,0.0,0.0,0.12751677852348994,0.06040268456375839,0.0,0.0,0.006711409395973154,0.0,0.38926174496644295,Sikkim
11,7,7.299019607843137,0.6813725490196079,0.029411764705882353,0.7696078431372549,0.03431372549019608,204,0.29411764705882354,0.0,0.0,0.004901960784313725,0.0,0.029411764705882353,0.049019607843137254,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.06862745098039216,0.0196078431372549,0.0,0.004901960784313725,0.0,0.31862745098039214,Sikkim
11,8,7.432712215320911,0.5921325051759835,0.020703933747412008,0.8115942028985508,0.07867494824016563,483,0.20496894409937888,0.0,0.028985507246376812,0.010351966873706004,0.0,0.051759834368530024,0.053830227743271224,0.037267080745341616,0.022774327122153208,0.002070393374741201,0.0,0.0,0.004140786749482402,0.0,0.11387163561076605,0.041407867494824016,0.008281573498964804,0.004140786749482402,0.008281573498964804,0.0,0.4078674948240166,Sikkim
11,9,7.376947040498442,0.5950155763239875,0.018691588785046728,0.7570093457943925,0.11214953271028037,321,0.1838006230529595,0.0,0.06542056074766354,0.012461059190031152,0.0,0.056074766355140186,0.040498442367601244,0.04672897196261682,0.021806853582554516,0.0,0.0,0.0,0.0,0.009345794392523364,0.09657320872274143,0.040498442367601244,0.012461059190031152,0.0,0.009345794392523364,0.0,0.40498442367601245,Sikkim
11,10,7.002732240437158,0.6202185792349727,0.02459016393442623,0.7786885245901639,0.06830601092896176,366,0.20765027322404372,0.0,0.0273224043715847,0.00273224043715847,0.0,0.060109289617486336,0.1092896174863388,0.040983606557377046,0.02185792349726776,0.0,0.0,0.0,0.0,0.0,0.09289617486338798,0.03551912568306011,0.01366120218579235,0.0,0.00546448087431694,0.00273224043715847,0.3797814207650273,Sikkim
12,1,6.273743016759776,0.4245810055865922,0.061452513966480445,0.776536312849162,0.0223463687150838,179,0.22346368715083798,0.0,0.0111731843575419,0.01675977653631285,0.0,0.0223463687150838,0.05027932960893855,0.0111731843575419,0.0111731843575419,0.0,0.0,0.0,0.00558659217877095,0.0,0.055865921787709494,0.0111731843575419,0.0,0.0,0.0,0.00558659217877095,0.5754189944134078,Arunachal Pradesh
12,2,7.211764705882353,0.4329411764705882,0.05647058823529412,0.8023529411764706,0.04,425,0.17176470588235293,0.0,0.011764705882352941,0.02588235294117647,0.0,0.03764705882352941,0.06352941176470588,0.011764705882352941,0.004705882352941176,0.0,0.007058823529411765,0.0,0.0,0.0,0.05176470588235294,0.018823529411764704,0.011764705882352941,0.0,0.002352941176470588,0.01411764705882353,0.5670588235294117,Arunachal Pradesh
