sector,job_count,avg_salary
UI/UX,2,375000.0
UI/UX Design,2,129000.0
UI/UX Designer,2,0.0
UI/UX Development,3,0.0
UI/UX testing,1,0.0
UK,1,0.0
UK Process,1,250000.0
UK Recruiter,1,275000.0
UK Technical Recruiter,1,400000.0
UK Underwriting,1,0.0
UK banking,1,400000.0
UK process,1,500000.0
UK travel sales ppc,4,412500.0
UK underwriter,1,0.0
UKG,3,0.0
UL CSA,1,0.0
UML,2,0.0
UPF GLS,1,0.0
UPS,2,131250.0
UPS System,1,0.0
UPS technologies and configurations,1,175000.0
US AT & T sales process,1,300000.0
US Account Manager,1,0.0
US Accounting,9,240000.0
US Accounting & Compliance,1,0.0
US Banking Process,1,412500.0
US Calling,1,0.0
US Commercial Real Estate,2,1762500.0
US Compliance,1,0.0
US GAAP,23,0.0
US GAAP & IFRS expertise,1,0.0
US GAAP OR IFRS,1,0.0
US HR contact center experience,1,122500.0
US Healthcare,31,0.0
US IT Recruiter,1,600000.0
US IT Recruitment,19,0.0
US IT Staffing,2,162500.0
US Market,1,187500.0
US Mortgage,9,287500.0
US Non IT Recruiter,1,0.0
US Onboarding,1,0.0
US Outbound sales,1,350000.0
US Payroll,4,0.0
US Payroll Processing,1,375000.0
US Process,73,375000.0
US Recruitment,10,387500.0
US Residential Underwriting,1,1100000.0
US Sales,40,324000.0
US Sports News Editing,1,0.0
US Staffing,32,200000.0
US TRAVEL SALES,4,450000.0
US Taxation,1,200000.0
US Technical Sales Executive,2,412500.0
US Voice,1,362500.0
US account manager,1,1200000.0
US at & t sales voice process,1,325000.0
US car Rental,2,525000.0
US car rental,1,450000.0
US job portals,1,187500.0
US market,1,400000.0
US meta marketing,2,162500.0
US mortgage,3,0.0
US sales,3,300000.0
US tax compliance,1,0.0
US travel BPO,3,500000.0
US travel SEO,2,550000.0
US travel sales,2,487500.0
US travel sales meta process,1,400000.0
US travel sales ppc,4,400000.0
US travel sales ppc meta,1,450000.0
US travel seo,1,0.0
US voice process,1,400000.0
USA,2,162500.0
USA ACCOUNTING,1,0.0
USA Insurance,1,0.0
USA Insurance Process,1,0.0
USA Sales,2,481250.0
USB,1,0.0
USFDA,3,0.0
USG,2,3685000.0
USPTO,1,0.0
UTM,1,487500.0
UV,3,375000.0
UVM,2,0.0
UX,4,0.0
UX Audit,1,0.0
UX Design,1,0.0
UX principles and laws,1,0.0
UX/UI collaboration,1,0.0
Ubuntu,8,0.0
Udeploy,2,0.0
Uft Testing,1,0.0
Ugc Net,1,500000.0
Ui Applications,1,0.0
Ui Automation,1,0.0
Ui Automation Testing,2,0.0
Ui Framework,1,1200000.0
Ui Policy,3,0.0
Ui and Ux Designer,1,750000.0
Ui/Ux,41,75000.0
UiPath,2,875000.0
Uikit,1,0.0
Uipath,1,0.0
Uipath Studio,2,325000.0
Uk,1,187500.0
Uk Accounting,5,0.0
Uk It Recruitment,2,325000.0
Uk Payroll,7,525000.0
Uk Tax,2,700000.0
Uk Voice,2,156250.0
Uk Voice Process,1,0.0
Ultrasonic Testing,1,0.0
Ultrasound,1,0.0
Understand mechanical drawing,1,425000.0
Underwriter,1,0.0
Underwriting,23,0.0
Underwriting Policies,2,0.0
Unica Campaign,1,0.0
Unified Communication,1,0.0
Union Management,2,0.0
Union Negotiations,1,0.0
Unit Head,2,1375000.0
Unit Testing,1,0.0
Unit head,1,2500000.0
Unit operations,1,0.0
Unity,1,512500.0
Unity 3D,1,550000.0
Unity3D,2,530000.0
Universe Basic Pick language,1,0.0
Unix,200,0.0
Unix Scripting,1,0.0
Unix Shell Scripting,2,1000000.0
Unknown,571,0.0
Unpaid Claims,1,350000.0
Unreal Engine,7,480000.0
Unsecured Loans,1,500000.0
Updates and Reporting,1,700000.0
Upgradation,1,1250000.0
Upgrades,1,0.0
Upsell,5,1000000.0
Upselling,21,312500.0
Upstream,1,0.0
Upstream Processing,1,0.0
Upvc Window,4,750000.0
Upwork Platform Expertise,1,306000.0
Urban Infrastructure,1,0.0
Urban Mobility,1,0.0
Urban Planning,1,0.0
Urdu,1,0.0
Urologist,1,0.0
Urology,6,5375000.0
Urology surgery,1,0.0
Us Audit,1,0.0
Us Banking,2,87500.0
Us Calling,7,400000.0
Us Citizens,1,0.0
Us Collection,4,350000.0
Us Direct Tax,1,0.0
Us Gaap Accounting,1,825000.0
Us Insurance,1,0.0
Us It Sales,1,525000.0
Us Marketing,1,600000.0
Us Mortgage Underwriting,5,650000.0
Us Non It,1,325000.0
Us Onboarding,4,0.0
Us Payroll Processing,2,0.0
Us Process,1,262500.0
Us Residential Mortgage,3,180000.0
Us Tax,7,0.0
Us Tax Return,1,0.0
Us Travel Sales,10,556250.0
Us Voice Process,20,355000.0
Us travel sales,1,650000.0
Usa,2,362500.0
Usage,87,0.0
Use Cases,3,650000.0
Used Car,4,450000.0
Used Car Finance,1,0.0
Used Car Loan,1,0.0
Used Commercial Vehicle,1,950000.0
User Acceptance Testing,3,0.0
User Access Management,1,0.0
User Acquisition,1,270000.0
User Documentation,1,412500.0
User Entity,1,2750000.0
User Experience Design,8,0.0
User Interface Ui,1,1300000.0
User Personas,1,1750000.0
User Stories,6,0.0
User interface designing,2,0.0
User research,20,0.0
Utility,2,131250.0
Utility Design,1,0.0
Utility Maintenance,18,356250.0
Utility Projects,1,350000.0
Ux Design,15,0.0
Ux Product Design,1,0.0
Ux Research,5,0.0
V&A trainer,1,0.0
VAPT,1,0.0
VAPT Engineering,1,0.0
VAT,3,60000.0
VAT Return,1,700000.0
VAVE,1,0.0
VB SCRIPT,2,0.0
VB macros,1,0.0
VB.NET,3,0.0
VB.Net,1,0.0
VB.Net- Important SQL Server,1,0.0
VB.net,2,1000000.0
VBA,11,525000.0
VBA Coding,1,0.0
VBCS,5,0.0
VFD,3,537500.0
VFX,2,111000.0
VGO,1,2250000.0
VHDL,3,0.0
VIP Support Engineer,1,312500.0
VISUAL I,1,175000.0
VLOOKUP,9,300000.0
VLSI Physical Design Packaging,1,0.0
VMC,11,500000.0
VMC / CNC Operators,1,162500.0
VMC Machine,7,362500.0
VMC Machining,1,0.0
VMC Programming,2,181250.0
VMC Setter and Operator,1,337500.0
VMS implementation,1,0.0
VMware,78,0.0
VMware Server Admin,1,0.0
VMware training,1,0.0
VNC,1,550000.0
VOICE,1,475000.0
VPN,2,0.0
VRAY,1,400000.0
VRM,9,0.0
VRV/VRF,1,1700000.0
VSAM,9,0.0
VTL,1,240000.0
VTL Programming,1,425000.0
VWO,1,1000000.0
VXLAN,1,1150000.0
VXWorks,1,0.0
Vacuum Furnace Sales,1,1000000.0
Validation,4,500000.0
Validation Testing,1,375000.0
Valuation,6,175000.0
Valuation Reporting,1,0.0
Valuation analysis,1,0.0
Valves,3,420000.0
Van,1,250000.0
Vanilla,1,0.0
Vapt,2,256250.0
Variance Analysis,2,337500.0
Varicent,1,0.0
Vba Automation,1,0.0
Vba Excel,1,375000.0
Vbcs,5,0.0
Vciso,1,0.0
Vector DBs,1,1500000.0
Vector Database,1,0.0
Vector database design,1,0.0
Veeva Crm,1,5000000.0
Vegetables,1,0.0
Vehicle Dynamics,2,0.0
Vehicle Finance,2,168750.0
Vehicle Maintenance,1,87500.0
Vehicle Management,14,268750.0
Vehicle Repair Cost Estimation,1,425000.0
Vehicle Testing,2,1212500.0
Vehicle Tracking,2,137500.0
Vendor & Contract Governance,1,2500000.0
Vendor Analysis,2,625000.0
Vendor Approval & Evaluation,1,0.0
Vendor Contracts,1,0.0
Vendor Coordination,2,106250.0
Vendor Development,14,450000.0
Vendor Evaluation,1,0.0
Vendor Evaluation Audits,1,0.0
Vendor Management,14,393750.0
Vendor Management & Import and Export,1,2500000.0
Vendor Negotiation,9,0.0
Vendor Onboarding,1,0.0
Vendor Payments,17,312500.0
Vendor Reconciliation,5,325000.0
Vendor Registration,1,350000.0
Vendor Relationship Management,2,275000.0
Vendor Risk Assessment,1,700000.0
Vendor Selection,1,0.0
Vendor Sourcing,1,512500.0
Vendor Support,1,0.0
Vendor audit,3,0.0
Vendor evaluation,1,0.0
Vendor registration,1,0.0
Veneer Furniture,1,0.0
Venue Management,4,425000.0
Venue Sales,1,2400000.0
Verbal Communication,3,0.0
Verilog,4,212500.0
Verilog HDL,1,0.0
Vernier & Micrometer Handling,1,192000.0
Vernier Caliper,1,0.0
Version control,27,0.0
Vertex,1,0.0
Vertex Ai,1,3250000.0
Very Good Communication Skills,2,325000.0
Vessel Logistics Advisor,1,0.0
Veterinary,1,500000.0
Veterinary Medicine,3,150000.0
Veterinary science,1,387500.0
Vial Washing,1,350000.0
Vice President Marketing,1,0.0
Vice Principal,2,550000.0
Video,3,500000.0
Video Conference,2,500000.0
Video Content,1,850000.0
Video Editing,106,240000.0
Video Editor,4,0.0
Video Editor Jobs Bangalore,1,362500.0
Video Editors,2,0.0
Video Kyc,2,275000.0
Video Marketing,2,850000.0
Video Production,8,200000.0
Video Scripting,1,0.0
Video Streaming,1,85000.0
Videographer,1,0.0
Videography,10,0.0
Views,1,110000.0
Vigilance,2,1325000.0
Villas,2,843750.0
Virtual Machines,1,0.0
Virtual Relationship,2,175000.0
Virtual Relationship Manager,2,356250.0
Visa,1,800000.0
Visa Counselling,3,270000.0
Visa Filing,9,270000.0
Visa Processing,3,400000.0
Visi,1,500000.0
Vision Pro,1,75000.0
VisionPLUS,1,0.0
Visiting faculty,1,0.0
Visitor Management,1,375000.0
Vista,9,0.0
Visual Arts,1,650000.0
Visual Assessment,1,0.0
Visual Basic-VB,1,0.0
Visual Builder Cloud Service,1,2750000.0
Visual Debugging,2,0.0
Visual Debugging Engineering,1,0.0
Visual Design,1,0.0
Visual Effects,4,200000.0
Visual Inspection,1,212500.0
Visual Merchandising,4,512500.0
Visualforce,1,0.0
Visualiser,3,900000.0
Visualization,1,0.0
Visualizing,2,475000.0
Vlocity,4,0.0
Vmc Maintenance,6,365000.0
Vmc Operating,2,282500.0
Vmware Certified Professional,1,425000.0
Vmware Cloud,1,0.0
Vocal Music,1,0.0
Voice,10,425000.0
Voice & Accent Training,1,0.0
Voice And Accent,1,0.0
Voice And Accent Training,1,425000.0
Voice Audits,2,387500.0
Voice Bot Model Context Protocol Agentic AI Conversation Chat AI  Database as knowledge point  Relational Database,1,0.0
Voice Coach,1,800000.0
Voice Customer service quality,1,750000.0
Voice Networking,1,0.0
Voice Process,157,275000.0
Voice Processing,1,200000.0
Voice Support,26,343750.0
Voice process,12,343750.0
Voip development,1,0.0
Volume Hiring,3,330000.0
Volume Management Specialist,1,0.0
Volunteer,2,0.0
Volvo,1,0.0
Voulnteer,1,0.0
Vpn Troubleshooting,1,412500.0
Vrealize Orchestrator,1,0.0
Vsa,1,0.0
Vsan,1,0.0
Vue.Js,14,0.0
Vue.js,1,0.0
Vuejs Framework,1,0.0
Vulnerability Assessment,2,1687500.0
Vulnerability Management,2,0.0
W2,5,300000.0
WAF,1,0.0
WAN,5,1250000.0
WAS Admin,1,550000.0
WASTE WATER,1,800000.0
WCM,3,0.0
WDM,2,0.0
WEB SERVICES,1,312500.0
WFM,2,550000.0
WFM Manager,1,0.0
WG,1,0.0
WIRING,1,240000.0
WM,1,0.0
WMI,2,0.0
WMS,1,0.0
WMS Test,1,0.0
WTP,2,237500.0
WZT-3,1,0.0
Waiter Activities,10,199000.0
Wallets,1,270000.0
Wards,1,0.0
Warehouse,19,350000.0
Warehouse Automation Integration,1,2125000.0
Warehouse Construction,1,0.0
Warehouse Design,1,800000.0
Warehouse Management,6,192500.0
Warehouse Management System,4,500000.0
Warehouse Manager,1,337500.0
Warehouse Operations,6,412500.0
Warehouse Sales,1,0.0
Warehouse operations,2,987500.0
Warranty Claims,1,0.0
Washing,1,222000.0
Waste Water,1,0.0
Waste Water Treatment,2,1045000.0
Waste management,9,0.0
Water,3,0.0
Water Audits,1,650000.0
Water Pipeline,1,0.0
Water Purification,1,200000.0
Water Retaining Structures,1,0.0
Water Systems,1,0.0
Water Testing,1,1150000.0
Water Treatment,4,200000.0
Water Treatment Plant,5,700000.0
Water based Polymers,1,1600000.0
Water treatment,10,0.0
Waterfall,10,0.0
We are looking for dynamic and customer focused professionals to join our After Sales team,1,180000.0
We are seeking a motivated and experienced Support Manager to lead our support department at First ERP Software Solutions Pvt Ltd. The ideal candidate will have a strong background in customer support and team management,1,362500.0
We are seeking a skilled Substation Civil Design Engineer to join our growing T&D team. The successful candidate will be responsible for the civil and structural design of substations 11kV to 400kV across various stages of the project lifecycle.,1,1750000.0
We are seeking an experienced Business Analyst with a strong background in data analysis,1,60000.0
Wealth Management,38,675000.0
Wealth Management Services,1,0.0
Wealth Manager,1,3750000.0
Wealth Product,2,3500000.0
Wealth Relationship,1,0.0
Wealth management,3,0.0
Weath management,1,1750000.0
Web API,5,1500000.0
Web APIs,1,0.0
Web Analytics,1,0.0
Web Api,5,0.0
Web Application,1,0.0
Web Application Firewall,1,0.0
Web Application Penetration Testing,1,487500.0
Web Application Security,1,0.0
Web Application Testing,5,0.0
Web Campaigns,1,0.0
Web Content Writing,2,0.0
Web Design And Development,1,250000.0
Web Designing,5,240000.0
Web Development,1,270000.0
Web Research,1,210000.0
Web Technologies,3,0.0
Web UI,1,0.0
Web analytics,1,0.0
Web application development,5,0.0
Web based and Mobile Application Testing,1,1650000.0
Web developer,1,287500.0
Web development,2,0.0
Web intelligence,1,0.0
Web intelligence development,1,350000.0
Web research,1,0.0
Web services,1,0.0
Web technologies,21,0.0
WebDynPro JAVA,1,1200000.0
WebSphere,7,0.0
Webdriverio,1,2250000.0
Webflow,1,0.0
Webgl,1,950000.0
Webgui,1,2000000.0
Webinars,1,0.0
Webjs,1,750000.0
Webmethods,1,0.0
Website Management,4,0.0
Website Management & Troubleshooting,1,325000.0
Website Optimization,3,0.0
Website management,1,0.0
Websocket,1,2025000.0
Websphere,1,1500000.0
Wedding photo album designer (Gurgaon based only),1,0.0
Wedding photographer,1,0.0
Weigh Bridge,2,56250.0
Weigh Feeders,1,0.0
Weight Training,1,300000.0
Welcome Desk,1,300000.0
Welding,8,318750.0
Welding Engineering,1,1260000.0
Welding Fixture Design,1,480000.0
Welding Inspection,6,361250.0
Welfare,2,500000.0
Welfare Officer,1,650000.0
Wellbeing Programs,1,400000.0
Wellness,2,206250.0
Westlaw,1,0.0
Wet Utilities,1,0.0
Whatsapp Marketing,3,450000.0
White Paper,1,650000.0
Wholesale banking,1,0.0
Wholesale credit,1,0.0
Why-why Analysis,1,0.0
Wi-Fi APs / Switches / SD-WAN / UBR,1,0.0
Wi-Fi Development,1,0.0
Wi-Fi Protocols,1,0.0
WiFi development,1,0.0
WidgetTesting,1,0.0
Willing to work Telangana location,1,600000.0
Win32,2,750000.0
Win32 API,1,1650000.0
Wind,2,250000.0
Wind Energy Projects Execution,1,1100000.0
Windchill,1,0.0
Windchill PLM,1,1800000.0
Windmill Spares,1,425000.0
Window Display,1,0.0
Windows,2,0.0
Windows 365,1,1200000.0
Windows Installation,1,650000.0
Windows OS,9,0.0
Windows Operating System,1,0.0
Windows Server,5,175000.0
Windows Server Administration,4,0.0
Windows Server Infrastructure,1,1800000.0
Windows Support,1,0.0
Windows administration,1,0.0
Windows kernel,1,0.0
Winforms,1,0.0
Wipro,4,362500.0
Wire,1,300000.0
Wire Drawing,1,0.0
Wire Edm,1,450000.0
Wire Harnesses,2,0.0
Wireframing,5,0.0
Wireless,42,0.0
Wireless Lan,1,2250000.0
Wireless Networking,1,0.0
Wiremen,1,0.0
Wireshark,1,0.0
Wiring,8,196250.0
Wiring Harness,3,1000000.0
Wix SEO,1,400000.0
Wlan Device Drivers,1,2250000.0
Wollastonite,1,1750000.0
Women Beauty Salon Manager,1,325000.0
Womens Wear,3,750000.0
Wonderware,1,0.0
Woocommerce,3,270000.0
Wood,1,400000.0
Word,2,187500.0
Word Processing,1,525000.0
Word processing,1,325000.0
WordPress,27,0.0
WordPress Development HTML CSS JavaScript PHP Website Maintenance Troubleshooting SEO On Page Optimization Wix GoDaddy Shopify Client Coordination Communication,1,262500.0
Wordpress,13,0.0
Wordpress CMS,5,400000.0
Wordpress Development,5,240000.0
Work From Home,1,387500.0
Work Nc,2,675000.0
Work Permit System,5,0.0
Work Space,2,0.0
Work management,1,0.0
Workato,5,0.0
Workday,4,0.0
Workday Adaptive,1,1225000.0
Workday Benefits,1,2625000.0
Workday Core Hcm,2,0.0
Workday Extend,2,1875000.0
Workday Extend apps,1,0.0
Workday Finance Core,1,0.0
Workday Functional,5,1100000.0
Workday HCM,3,0.0
Workday Hcm,7,1500000.0
Workday Integration,14,1000000.0
Workday Payroll,2,0.0
Workday Reporting,2,0.0
Workday Testing,1,0.0
Workday US Payroll,1,0.0
Workday studio,1,1600000.0
Workflow Automation,2,650000.0
Workflow Management,1,1450000.0
Workforce Management,13,0.0
Workforce management,3,0.0
Workfront,1,0.0
Workfront Fusion,1,0.0
Working Capital,6,800000.0
Working Capital Limits,1,725000.0
Working Capital Loans,1,1300000.0
Working Drawings,4,420000.0
Workiva,1,2175000.0
Workload Automation,1,1100000.0
Works closely with team members to further develop sales opportunities.,1,800000.0
Workshop Management,4,318750.0
Workshop management,1,800000.0
Worksoft Certify,2,1000000.0
Woven Sack,1,525000.0
Writing,2,412500.0
Writing Content,2,447500.0
Writing Test Cases,1,600000.0
Written And Oral Communication,2,300000.0
Written Communication,5,175000.0
Written and Spoken English,1,450000.0
Wtg Foundation,1,0.0
Wtp Plant,1,550000.0
X++,3,0.0
X-Ray,4,75000.0
X-Ray Technician,1,0.0
XAML,2,0.0
XML,7,0.0
XML Publisher,1,625000.0
XPath,7,675000.0
XQuery,1,1000000.0
Xamarin,1,2250000.0
Xchanging,1,487500.0
Xcp,1,0.0
Xcuitest,2,0.0
Xero,6,275000.0
YAML-based pipelines,1,0.0
Yardi,1,0.0
Yarn Dyeing,1,225000.0
Yellow Goods / Railway Industry Sourcing,1,0.0
Yocto,3,0.0
Yocto Linux,1,0.0
Yoga,2,350000.0
Yoga Instructor,1,0.0
Yoga Trainer,1,92500.0
Yokogawa,1,800000.0
Youtube,1,720000.0
Z/os,1,1500000.0
ZIA,1,0.0
ZLD,1,337500.0
Zero Based Costing,2,0.0
Zinc Plating,1,0.0
Zoho,5,390000.0
Zoho Administrator,1,0.0
Zoho Books,1,360000.0
Zoho Creator,3,400000.0
Zoho Crm,1,550000.0
Zoho Payroll,1,600000.0
Zoho Social,1,637500.0
Zoho books,1,312500.0
Zonal Head,1,0.0
Zonal Sales,2,575000.0
Zonal Sales Manager,1,0.0
Zoology,2,193750.0
Zscaler,4,0.0
Zuora,3,0.0
aZURE,1,0.0
aa,4,0.0
aaa,1,0.0
ab initio,28,0.0
ab testing,1,0.0
abap development,8,0.0
abap dictionary,3,0.0
abap object oriented programming,2,0.0
abap programming,10,0.0
abap reports,1,0.0
abb,19,0.0
abbyy,1,0.0
abstract,1,0.0
accelerator,1,0.0
access,2,0.0
access control system,2,0.0
access management,11,0.0
accessories,3,0.0
account,1,1350000.0
account maintenance,1,0.0
account manager,1,1075000.0
account strategist,1,675000.0
accountancy,1,325000.0
accountant,8,62500.0
accounting,84,0.0
accounting & management reporting role,1,2250000.0
accounting advisory,1,0.0
accounting operations,4,0.0
accounting principles,1,0.0
accounting reconciliations,1,0.0
accounting standards,1,0.0
accounts,5,450000.0
accounts executive,2,131250.0
accounts manager,1,600000.0
accounts payable,158,0.0
accounts payables,1,512500.0
accounts receivable,143,0.0
accounts reconciliation,43,0.0
ace,1,0.0
aci,2,0.0
acls,3,0.0
acquiring and retaining corporate clients,1,2750000.0
acquiring and retaining corporate clients.,1,1750000.0
act,1,0.0
active directory,5,0.0
active directory management,1,0.0
activemq,1,0.0
acuity,1,250000.0
ad operations,1,362500.0
adam,13,0.0
adapters,2,0.0
admin,8,150000.0
admin console,1,0.0
administration,11,0.0
administrative Management,1,0.0
administrative functions,1,775000.0
administrator,1,550000.0
admission,17,262500.0
admission counselleing,1,362500.0
admission counselling,2,425000.0
admission counsellor,1,550000.0
admissions,1,0.0
ado.net,2,0.0
adobe,8,0.0
adobe after effects,24,0.0
adobe analytics,8,0.0
adobe creative suite,17,0.0
adobe experience cloud,1,0.0
adobe experience management,1,0.0
adobe forms,17,0.0
adobe launch,2,0.0
adobe xd,17,0.0
ads,1,0.0
adtech,1,0.0
adult learning,1,0.0
advance sql,6,0.0
advanced analytics,22,0.0
advanced c,1,0.0
advanced excel,1,0.0
advanced excel formulas,1,0.0
advanced ms excel,1,0.0
advanced product quality planning,1,0.0
advertisement,1,1500000.0
advertising,3,0.0
advertising agency,1,0.0
advisor,1,1100000.0
advisory services,2,0.0
advocates,1,462500.0
aem,4,0.0
aem admin,1,0.0
aerospace hiring,1,900000.0
afforable,1,0.0
after sales service,2,925000.0
ag-grid,1,0.0
agency,2,187500.0
agency channel,10,0.0
agency management,3,0.0
agency training manager,1,900000.0
agent force,1,0.0
agile methodology,3,0.0
agitators  Utilities maintenance,1,325000.0
agribusiness,3,0.0
ai automation,1,2625000.0
ai solutions,1,0.0
aicc,1,0.0
aiml,3,0.0
air freight,2,0.0
aircraft design,2,0.0
airport ground handling,3,600000.0
airport screener,1,400000.0
airwatch,2,0.0
ais,1,0.0
aix,5,0.0
aix administration,1,0.0
ajax,2,0.0
akamai,2,0.0
aks,1,0.0
ale,1,0.0
algorithms,146,0.0
alm,2,0.0
alorica,1,475000.0
alternative investments,4,0.0
aluminium formwork,1,60000.0
alv,2,0.0
alv reports,1,0.0
amazon,1,750000.0
amazon cloudwatch,1,0.0
amazon ec2,5,0.0
amazon rds,2,0.0
amazon redshift,4,0.0
ambulance,1,250000.0
amdp,2,0.0
amfi,3,0.0
aml,43,0.0
ampscript,2,0.0
anaesthesia,1,80000.0
anaesthesia technology,1,387500.0
anaesthesiologist,4,0.0
analysts,1,0.0
analytical,26,0.0
analytical  method development,1,0.0
analytical ability,1,0.0
analytical method validation,1,0.0
analytical skills,1,0.0
analytical testing,1,0.0
analytical thinking,2,550000.0
analytics,1,900000.0
analytics cloud,1,0.0
analytics reporting,4,0.0
analytics services,20,0.0
analytics tool,2,0.0
analyze business,1,0.0
analyzing information,11,0.0
anaplan,11,0.0
anatomy,12,0.0
and AEM,1,0.0
and Copywriter. Other roles include Growth Marketer,1,350000.0
and Income Tax  Experience with ROC filings & statutory compliances  Proficiency in Tally/Accounting software & MS Excel  Good communication and client handling skills Ability to manage and guide junior staff,1,450000.0
and Jetpack libraries,1,0.0
and OpenShift Container Platform.,1,1100000.0
and Telugu.  Strong relationship-building skills with homeowners,1,512500.0
and TypeScript,1,750000.0
and able to handle cleaning and housekeeping duties as per company standards.,1,0.0
and adaptable to diverse industries.,1,312500.0
and beers. The ideal candidate should have prior experience in a liquor/beverage retail environment,1,0.0
and campaign management.  Proficiency in MS Office,1,0.0
and career opportunities.,1,0.0
and close deals in US/AUS markets. Self-starter with excellent communication and pipeline management skills.,1,1300000.0
and collaborating with a healthcare team,1,137500.0
and data analytics.,1,0.0
and develop a reliable vendor base across regions.,1,0.0
and ensuring tax compliance for individuals and businesses. Key responsibilities also include analyzing financial risks,1,1350000.0
and expertise in the field of cardiothoracic and vascular surgery,1,0.0
and export-import compliance,1,650000.0
and industry events as required.,1,437500.0
and interpersonal skills,1,112500.0
and intrusion detection systems. Strong expertise in incident response,1,0.0
and inventory operations.   Familiarity with machine operation or willingness to learn.   Knowledge of inward/outward logistics processes.   Strong communication,1,275000.0
and issuance of materials to site staff. Maintain updated stock registers,1,0.0
and maintaining motorcycles,1,108000.0
and manage OpenShift,1,2250000.0
and monthly sales data. Prepare MIS reports,1,475000.0
and on-page optimization,1,200000.0
and organizational aptitude,1,55000.0
and oversee daily production schedules and workforce allocation.,1,125000.0
and preparing scope/electrical/bought-out lists.,1,0.0
and report on the office service management budget,1,512500.0
and reporting.,1,372000.0
and specifying procedures for the fabrication of applicable tools and equipment. Work closely with the production,1,500000.0
and supervises all transportation activities for an organization,1,237500.0
and work plans.  Coordinate with engineering,1,475000.0
android,32,0.0
android os,3,0.0
anesthesia,1,0.0
angioplasty,1,300000.0
angular,29,0.0
angular framework,1,0.0
angular js,2,750000.0
angularjs,3,0.0
animation & Multimedia,1,312500.0
anm,3,400000.0
annotation,2,0.0
ansi x2,2,0.0
ansible,14,0.0
answering incoming calls,1,287500.0
ansys,1,425000.0
ant,1,0.0
antenna,1,0.0
anti financial crime,1,0.0
anti money laundering,2,0.0
antivirus,1,0.0
anz recruitment,1,0.0
apache,8,0.0
apache solr,1,2750000.0
apache superset,1,0.0
apache tomcat,2,0.0
apache tomcat administration,2,0.0
apc,1,0.0
api,9,0.0
api 580,1,0.0
api automation,2,0.0
api connect,1,1650000.0
api design and development,3,0.0
api gateway,6,0.0
api integration,14,0.0
api management,23,0.0
api operation,1,450000.0
apigee,1,0.0
apo,14,0.0
app exchange,1,0.0
app support,1,0.0
app-v,1,0.0
apparel designs,1,0.0
apparel industry,1,0.0
appian,5,0.0
appian bpm,1,0.0
appium,23,0.0
apple ios application development,3,0.0
apple macos management,2,0.0
application deployment,2,0.0
application design,344,0.0
application development,25,0.0
application development framework,29,0.0
application development lifecycle,31,0.0
application engineering,3,0.0
application expert,1,0.0
application integration,10,0.0
application lifecycle management,64,0.0
application monitoring,2,0.0
application packaging,9,0.0
application performance management,2,0.0
application portfolio management,1,0.0
application server,1,0.0
application software,90,0.0
application support,1,0.0
application system,2,0.0
application testing,4,0.0
applied machine learning,1,0.0
appointment set ups,1,525000.0
appraisal reports.,1,550000.0
approval process,1,0.0
apqp,4,0.0
ar caller,3,0.0
ar calling,2,0.0
ar collection,1,0.0
aras,1,0.0
arcgis,5,0.0
architect,6,0.0
architect connections,1,0.0
architecting,48,0.0
architects,1,950000.0
architectural design,79,0.0
architectural drawings,1,0.0
architectural planning,1,0.0
arcsight,5,0.0
area,1,0.0
area management,1,0.0
area manager,1,0.0
area sales,5,0.0
area sales management,69,0.0
area territory service manager,2,0.0
ariba sourcing,1,0.0
arm processor,2,0.0
art,4,0.0
articleship,4,0.0
articulate,1,0.0
artifactory,7,0.0
artificial intelligence,10,0.0
as2,3,0.0
as400,18,0.0
ash disposal,1,0.0
ash exports,1,0.0
ashsales,1,0.0
asic,6,0.0
asme,9,0.0
asp.net,7,0.0
asp.net ajax,1,0.0
asp.net core,4,0.0
aspice,4,0.0
aspnet framework,1,0.0
aspnet programming languages,6,0.0
assamese typing,1,0.0
assembly,1,0.0
assembly operator,1,150000.0
assessment,3,0.0
asset,1,625000.0
asset allocation,1,0.0
asset management,11,0.0
asset operations,1,0.0
asset servicing,1,0.0
assistant manager  recruitment,1,650000.0
assistant professor,1,1175000.0
assistant registrar,1,1000000.0
assistant restaurant manager,1,550000.0
assisted reproductive techniques,1,412500.0
associate,2,425000.0
associate professor,2,1200000.0
asterisk,1,0.0
astm,1,0.0
atlassian,3,0.0
ats,14,0.0
attrition,11,0.0
auction,1,450000.0
auction process,1,180000.0
audio visual,9,0.0
audit,3,162500.0
audit Management,1,0.0
audit report,2,0.0
auditing,9,0.0
authorised partner,1,0.0
authorization,4,0.0
auto,3,1200000.0
auto components,1,360000.0
auto level,3,0.0
auto loan,2,275000.0
auto loans,8,0.0
auto scaling,1,0.0
autocad,10,0.0
autocad 3d,1,0.0
autoclave,3,0.0
autodesk,4,0.0
autodesk revit,6,0.0
automation,8,0.0
automation anywhere,3,0.0
automation framework,62,0.0
automation sales,1,0.0
automation systems,1,0.0
automation test framework,2,0.0
automation testing,91,0.0
automation tools,5,0.0
automobile,1,262500.0
automobile production,1,0.0
automotive electrical architecture,1,1550000.0
automotive testing,3,0.0
autopilot,1,0.0
autosar,2,0.0
autosar development,1,0.0
autosys,3,0.0
avaloq development,3,0.0
avamar,1,0.0
avaya cms,1,0.0
aviation operations,1,2750000.0
